generation,N_shifts,logPrior,logLik,eventRate,acceptRate
139900000,145,1160.53,-578.88,139.498,0.227
139950000,129,1046.9,-611.081,125.283,0.249
140000000,105,841.503,-664.557,117.456,0.224
140050000,117,941.049,-628.544,108.699,0.249
140100000,135,1084.27,-601.115,144.351,0.252
140150000,115,915.375,-524.934,104.734,0.218
140200000,117,935.107,-607.471,94.3036,0.204
140250000,119,946.725,-541.434,94.9887,0.253
140300000,102,800.279,-531.858,98.9069,0.231
140350000,122,985.429,-523.429,113.514,0.253
140400000,113,888.656,-522.115,118.64,0.222
140450000,125,995.52,-539.219,115.145,0.215
140500000,103,799.947,-575.057,94.6039,0.241
140550000,105,842.811,-586.177,99.8578,0.216
140600000,114,897.575,-628.894,104.356,0.231
140650000,119,955.517,-552.305,100.484,0.228
140700000,136,1079.2,-530.326,120.511,0.227
140750000,135,1095.14,-503.111,113.178,0.235
140800000,150,1209.98,-498.204,139.343,0.229
140850000,133,1045.91,-533.994,104.267,0.207
140900000,167,1344.54,-514.997,154.477,0.221
140950000,148,1168.16,-537.564,137.489,0.252
141000000,147,1162.97,-459.374,134.874,0.231
141050000,129,1044.43,-515.187,103.578,0.233
141100000,148,1192.95,-517.237,140.101,0.279
141150000,142,1135.8,-531.456,152.734,0.242
141200000,134,1064.71,-514.129,145.154,0.229
141250000,109,879.353,-516.542,90.8463,0.233
141300000,126,992,-468.221,131.14,0.261
141350000,151,1222.59,-494.251,124.492,0.241
141400000,177,1433.09,-491.822,158.788,0.228
141450000,158,1259.76,-530.711,149.621,0.239
141500000,181,1454.93,-540.36,154.202,0.242
141550000,155,1252.48,-521.537,133.562,0.223
141600000,170,1368.87,-533.124,147.163,0.245
141650000,143,1176.06,-567.494,137.715,0.222
141700000,131,1063.86,-507.179,108.693,0.204
141750000,99,790.933,-627.85,104.181,0.243
141800000,94,758.793,-515.181,87.258,0.234
141850000,120,967.331,-567.643,106.811,0.244
141900000,128,1040,-601.564,127.582,0.262
141950000,84,661.308,-581.172,75.7518,0.22
142000000,83,646.909,-655.184,80.1083,0.244
142050000,102,817.626,-576.551,99.7713,0.242
142100000,135,1053.67,-517.613,119.894,0.213
142150000,152,1213.35,-539.843,153.053,0.257
142200000,120,963.863,-523.931,115.804,0.239
142250000,101,808.225,-583.743,97.7859,0.237
142300000,155,1235.39,-596.314,118.339,0.24
142350000,147,1155.09,-594.844,120.491,0.235
142400000,138,1096.52,-587.225,110.003,0.279
142450000,150,1220.67,-516.851,121.507,0.232
142500000,115,939.87,-498.156,115.831,0.239
142550000,114,925.72,-593.415,98.2553,0.268
142600000,110,876.176,-492.328,94.6458,0.214
142650000,97,769.501,-542.269,88.5477,0.221
142700000,110,880.816,-542.97,103.167,0.223
142750000,115,924.783,-575.309,110.5,0.245
142800000,112,898.6,-571.438,95.6086,0.248
142850000,117,940.356,-571.758,108.942,0.198
142900000,138,1113.17,-605.027,111.526,0.237
142950000,146,1162.67,-564.847,152.234,0.239
143000000,112,901.801,-521.964,97.4899,0.236
143050000,134,1055.11,-518.17,130.652,0.243
143100000,145,1155.57,-521.006,117.919,0.23
143150000,148,1201.04,-509.866,129.824,0.254
143200000,161,1288.61,-505.795,141.513,0.226
143250000,162,1307.87,-518.206,140.363,0.221
143300000,147,1197.18,-527.696,138.29,0.218
143350000,139,1099.5,-541.635,132.652,0.242
143400000,119,961.947,-459.7,107.52,0.24
143450000,125,1009.95,-486.669,109.291,0.216
143500000,147,1193.4,-551.208,134.409,0.224
143550000,127,1005.86,-533.899,133.379,0.215
143600000,120,952.665,-533.043,119.429,0.225
143650000,112,892.372,-485.161,104.871,0.239
143700000,125,1002.33,-535.116,116.785,0.246
143750000,139,1114.19,-565.422,99.5959,0.231
143800000,148,1221.15,-479.523,135.506,0.236
143850000,121,984.833,-491.973,98.4002,0.238
143900000,108,864.991,-508.739,111.775,0.236
143950000,108,871.63,-533.14,103.647,0.221
144000000,111,885.96,-535.566,100.97,0.241
144050000,114,930.528,-561.472,104.36,0.252
144100000,113,911.82,-501.96,111.688,0.245
144150000,102,822.655,-550.438,97.389,0.244
144200000,98,782.041,-442.999,94.0133,0.24
144250000,128,1026.32,-457.827,115.616,0.238
144300000,133,1062.76,-523.118,119.416,0.266
144350000,136,1076.25,-474.976,120.635,0.228
144400000,130,1049.64,-603.281,132.491,0.256
144450000,119,967.96,-582.211,108.915,0.246
144500000,115,939.309,-584.042,107.718,0.257
144550000,102,814.335,-558.332,69.9822,0.243
144600000,133,1070.38,-643.339,119.121,0.251
144650000,143,1161.99,-676.758,145.914,0.271
144700000,139,1108.06,-591.186,123.832,0.24
144750000,117,949.969,-657.814,105.311,0.238
144800000,138,1113.8,-608.967,134.534,0.224
144850000,126,1011.26,-531.781,118.697,0.235
144900000,107,855.969,-560.766,104.35,0.237
144950000,114,928.119,-551.013,114.586,0.23
145000000,115,917.797,-591.41,93.1616,0.237
145050000,105,861.756,-650.062,99.2864,0.247
145100000,113,925.281,-593.475,110.678,0.244
145150000,102,814.106,-589.103,84.1937,0.232
145200000,129,1046.39,-504.064,111.529,0.239
145250000,124,992.339,-579.18,142.881,0.244
145300000,111,895.057,-602.261,99.4067,0.234
145350000,110,871.181,-594.016,115.8,0.236
145400000,150,1190.07,-562.825,146.029,0.231
145450000,128,1003.16,-511.598,126.987,0.246
145500000,105,820.879,-576.614,90.4529,0.232
145550000,139,1112.27,-534.616,115.331,0.237
145600000,120,945.403,-511.354,117.47,0.249
145650000,118,945.415,-522.053,119.79,0.251
145700000,121,980.148,-524.074,113.758,0.239
145750000,110,883.552,-588.051,98.0929,0.277
145800000,117,941.332,-651.87,120.352,0.274
145850000,126,1011.48,-585.886,118.045,0.231
145900000,99,791.467,-572.335,97.4406,0.241
145950000,147,1194.78,-574.342,135.576,0.236
146000000,119,952.096,-530.764,106.21,0.234
146050000,119,952.559,-591.085,97.4277,0.253
146100000,114,905.991,-537.645,106.982,0.24
146150000,113,892.789,-550.72,97.0446,0.231
146200000,132,1042.19,-583.553,142.558,0.245
146250000,128,1013.61,-556.283,93.8787,0.246
146300000,114,917.704,-561.719,100.84,0.209
146350000,113,894.941,-627.774,127.141,0.238
146400000,113,916.779,-582.385,104.349,0.239
146450000,117,952.085,-582.224,91.6663,0.223
146500000,118,957.533,-556.244,116.08,0.231
146550000,127,1033.2,-552.599,124.563,0.218
146600000,124,1008.34,-584.373,119.5,0.241
146650000,92,737.275,-531.627,69.0714,0.214
146700000,107,856.97,-505.381,103.22,0.219
146750000,129,1039.37,-479.423,122.985,0.236
146800000,152,1205.01,-471.674,129.761,0.234
146850000,116,933.67,-484.951,98.2169,0.221
146900000,132,1074.42,-528.445,112.465,0.238
146950000,120,963.585,-591.892,101.941,0.232
147000000,120,970.531,-558.625,114.427,0.253
147050000,115,927.064,-569.734,112.268,0.241
147100000,128,1029.48,-625.044,107.518,0.213
147150000,154,1228.93,-516.61,150.214,0.223
147200000,122,964.988,-535.679,119.022,0.25
147250000,156,1255.16,-488.323,148.95,0.243
147300000,142,1159,-527.712,114.313,0.23
147350000,150,1221.25,-447.864,140.979,0.233
147400000,129,1040.3,-444.841,130.76,0.233
147450000,153,1222.15,-449.65,140.212,0.227
147500000,147,1193.03,-490.356,142.111,0.229
147550000,154,1221.06,-524.026,135.111,0.222
147600000,126,1011.79,-456.773,114.644,0.219
147650000,115,926.766,-542.429,111.022,0.255
147700000,110,886.377,-611.538,86.1573,0.21
147750000,119,954.305,-519.525,121.38,0.24
147800000,134,1064.46,-553.157,120.148,0.227
147850000,152,1246.63,-531.858,119.577,0.245
147900000,115,917.959,-574.914,133.009,0.227
147950000,151,1213.74,-520.221,133.118,0.249
148000000,146,1163.34,-579.118,123.814,0.221
148050000,137,1110.9,-515.625,113.446,0.239
148100000,152,1199.09,-591.094,134.9,0.231
148150000,150,1200.88,-525.675,146.348,0.233
148200000,141,1142.05,-583.927,127.088,0.224
148250000,120,962.879,-555.77,121.441,0.244
148300000,117,952.153,-542.619,118.704,0.252
148350000,112,904.185,-616.145,89.7272,0.232
148400000,113,921.289,-552.469,98.2338,0.224
148450000,105,849.058,-556.198,99.1634,0.219
148500000,137,1109.38,-559.584,109.083,0.246
148550000,114,920.788,-517.807,111.734,0.242
148600000,118,958.126,-554.196,103.981,0.248
148650000,111,905.98,-552.685,114.936,0.218
148700000,96,772.993,-542.476,87.7053,0.235
148750000,94,748.027,-593.363,83.5345,0.239
148800000,143,1159.41,-569.434,129.057,0.235
148850000,113,891.104,-611.358,95.5706,0.253
148900000,133,1074.88,-559.532,119.449,0.233
148950000,121,975.246,-606.221,118.335,0.248
149000000,99,812.132,-630.036,104.21,0.252
149050000,103,833.438,-570.352,107.402,0.255
149100000,137,1101.78,-616.447,112.021,0.26
149150000,123,999.396,-603.683,117.796,0.241
149200000,114,924.145,-558.727,108.927,0.243
149250000,105,857.942,-595.216,101.643,0.219
149300000,123,986.606,-639.395,110.692,0.254
149350000,115,886.266,-547.687,109.309,0.24
149400000,141,1129.81,-579.009,136.215,0.249
149450000,105,852.888,-575.437,94.2781,0.259
149500000,95,758.654,-546.718,86.632,0.234
149550000,107,854.683,-568.077,98.6769,0.199
149600000,116,933.053,-627.472,105.57,0.249
149650000,104,838.473,-593.704,108.338,0.232
149700000,139,1113.71,-597.741,124.665,0.274
149750000,117,936.956,-643.658,110.656,0.231
149800000,122,980.396,-683.382,110.142,0.218
149850000,102,835.243,-641.717,79.6171,0.23
149900000,119,935.374,-644.178,108.357,0.251
149950000,129,1031.09,-631.052,126.898,0.259
150000000,108,872.81,-543.579,95.1464,0.232
150050000,99,787.505,-521.511,88.4559,0.233
150100000,109,874.816,-494.571,95.8399,0.225
150150000,118,944.477,-534.783,95.4166,0.228
150200000,144,1152.8,-522.386,133.162,0.261
150250000,133,1068.61,-531.287,133.357,0.251
150300000,116,928.55,-478.761,106.478,0.224
150350000,113,901.069,-511.326,128.175,0.233
150400000,105,838.666,-540.577,82.0232,0.239
150450000,148,1181.32,-603.63,144.404,0.267
150500000,139,1103.64,-512.144,128.962,0.217
150550000,98,793.759,-558.976,78.026,0.226
150600000,119,965.667,-511.886,117.932,0.235
150650000,118,947.306,-531.152,93.3969,0.245
150700000,147,1195.73,-579.256,144.863,0.249
150750000,122,971.585,-614.685,110.539,0.271
150800000,112,883.189,-587.788,104.464,0.247
150850000,88,690.356,-593.087,76.2796,0.22
150900000,132,1075.15,-619.944,108.281,0.246
150950000,133,1058.31,-580.915,128.79,0.233
151000000,124,1011.46,-634.171,118.119,0.241
151050000,101,823.414,-744.714,88.1181,0.244
151100000,140,1133.01,-665.367,127.05,0.225
151150000,100,804.147,-585.383,83.3017,0.263
151200000,124,984.85,-645.651,112,0.255
151250000,116,936.252,-550.015,87.8426,0.224
151300000,131,1069.71,-650.875,127.919,0.252
151350000,132,1068.62,-591.366,117.756,0.25
151400000,118,958.766,-640.678,102.605,0.24
151450000,99,803.55,-553.732,100.579,0.229
151500000,95,740.343,-725.544,81.9941,0.244
151550000,110,881.775,-681.06,103.882,0.265
151600000,93,752.207,-649.928,79.5899,0.223
151650000,112,917.671,-626.039,99.528,0.228
151700000,124,1001.49,-599.39,139.414,0.245
151750000,114,890.062,-587.502,105.523,0.263
151800000,106,836.991,-619.491,97.8125,0.258
151850000,75,610.262,-575.463,66.053,0.255
151900000,70,571.291,-540.185,57.8644,0.209
151950000,86,692.03,-575.999,84.5289,0.228
152000000,128,1054.81,-562.246,106.953,0.241
152050000,161,1295.65,-620.523,158.643,0.239
152100000,137,1116.05,-633.971,125.001,0.266
152150000,108,877.287,-603.013,100.079,0.261
152200000,132,1045.15,-551.001,154.789,0.233
152250000,106,844.05,-543.021,84.4312,0.238
152300000,105,847.267,-582.547,91.5246,0.245
152350000,101,817.499,-552.85,109.342,0.24
152400000,120,935.615,-574.088,120.556,0.252
152450000,165,1328.95,-551.553,136.468,0.237
152500000,118,947.168,-479.569,99.6658,0.224
152550000,145,1170,-543.739,129.798,0.218
152600000,133,1058.92,-509.018,122.575,0.258
152650000,96,771.101,-592.509,102.243,0.213
152700000,94,737.496,-534.089,92.8061,0.236
152750000,107,858.312,-585.992,106.693,0.266
152800000,114,914.675,-575.099,105.819,0.245
152850000,107,868.737,-615.859,119.909,0.243
152900000,121,992.22,-580.183,103.259,0.236
152950000,123,959.622,-619.803,108.704,0.268
153000000,111,884.786,-534.37,100.486,0.237
153050000,100,797.351,-579.612,105.008,0.212
153100000,96,781.351,-580.443,67.9194,0.24
153150000,110,897.486,-585.089,105.802,0.23
153200000,109,878.687,-500.432,81.373,0.267
153250000,123,986.329,-571.632,98.2655,0.221
153300000,127,1034.8,-609.501,112.403,0.259
153350000,95,779.812,-566.268,85.9945,0.227
153400000,103,815.094,-539.997,87.7537,0.222
153450000,130,1026.96,-490.776,118.976,0.277
153500000,119,972.258,-573.877,86.6313,0.235
153550000,145,1184.47,-459.152,132.481,0.238
153600000,159,1268.34,-546.115,142.822,0.229
153650000,164,1321.01,-543.939,144.623,0.215
153700000,174,1395.67,-505.418,159.753,0.22
153750000,135,1070.58,-507.187,120.283,0.223
153800000,118,945.911,-571.681,97.1391,0.227
153850000,113,892.556,-528.85,88.1993,0.245
153900000,129,1037.8,-535.969,121.668,0.248
153950000,127,1011.78,-542.779,111.819,0.27
154000000,109,872.913,-490.362,92.536,0.197
154050000,120,949.446,-538.184,102.599,0.231
154100000,115,898.266,-548.706,91.3111,0.238
154150000,162,1276.75,-515.445,155.33,0.251
154200000,141,1127.01,-557.041,140.844,0.253
154250000,130,1061.53,-530.814,110.334,0.257
154300000,98,796.074,-574.018,77.0555,0.232
154350000,110,889.978,-609.925,91.4528,0.22
154400000,113,900.089,-573.308,102.123,0.217
154450000,96,763.543,-545.393,97.0489,0.242
154500000,107,827.804,-573.079,104.004,0.224
154550000,114,911.735,-537.709,98.579,0.239
154600000,115,918.375,-557.207,97.0991,0.253
154650000,112,885.579,-524.656,95.6853,0.229
154700000,100,808.93,-573.706,90.5098,0.248
154750000,101,821.99,-531.144,87.6765,0.233
154800000,92,754.538,-631.154,81.282,0.234
154850000,123,966.946,-611.339,94.1317,0.232
154900000,107,865.405,-529.472,100.708,0.255
154950000,123,1011.3,-543.549,121.706,0.248
155000000,102,808.873,-512.666,105.076,0.235
155050000,126,997.956,-557.677,116.666,0.214
155100000,145,1178.87,-494.782,147.346,0.24
155150000,137,1098.46,-488.651,130.459,0.226
155200000,132,1061.31,-522.012,104.449,0.233
155250000,136,1084.5,-464.089,124.881,0.24
155300000,146,1166.14,-452.702,132.01,0.233
155350000,118,942.496,-438.947,113.169,0.249
155400000,144,1152.05,-463.713,128.004,0.216
155450000,147,1172.65,-471.722,146.319,0.228
155500000,150,1183.72,-487.815,144.321,0.248
155550000,127,994.035,-496.308,131.054,0.226
155600000,136,1092.84,-517.373,122.696,0.25
155650000,120,968.441,-536.334,117.755,0.228
155700000,142,1125.93,-567.451,121.943,0.222
155750000,147,1175.13,-554.694,117.249,0.245
155800000,127,1022.33,-521.043,139.3,0.232
155850000,143,1144.75,-534.246,152.401,0.249
155900000,127,1013.43,-500.453,125.456,0.258
155950000,129,1028.7,-558.781,116.972,0.199
156000000,161,1264.94,-601.171,133.103,0.231
156050000,172,1373.35,-509.277,159.615,0.258
156100000,122,982.109,-522.474,100.221,0.241
156150000,125,996.041,-506.221,112.863,0.243
156200000,114,924.292,-593.257,103.135,0.248
156250000,115,928.695,-544.139,106.442,0.248
156300000,123,993.851,-559.959,101.871,0.239
156350000,137,1107.19,-573.888,125.45,0.241
156400000,103,832.476,-650.567,80.3498,0.252
156450000,163,1317.32,-585.325,134.188,0.253
156500000,165,1305,-532.677,141.096,0.228
156550000,127,1011.28,-575.723,130.154,0.244
156600000,119,950.589,-554.55,117.348,0.24
156650000,132,1053.42,-611.377,129.658,0.252
156700000,121,982.432,-563.374,103.356,0.234
156750000,141,1138.83,-547.687,115.153,0.238
156800000,132,1084.66,-607.101,116.825,0.213
156850000,145,1165.42,-516.967,141.995,0.232
156900000,100,808.886,-562.364,82.835,0.218
156950000,94,776.249,-573.661,82.309,0.234
157000000,68,549.967,-612.467,64.3232,0.23
157050000,98,770.526,-551.916,92.4578,0.238
157100000,120,964.669,-577.367,112.626,0.231
157150000,90,740.998,-609.148,83.8749,0.228
157200000,101,813.36,-580.09,96.0167,0.234
157250000,120,955.843,-574.358,106.349,0.263
157300000,94,739.165,-604.074,92.4876,0.223
157350000,121,968.596,-563.055,112.031,0.238
157400000,116,942.519,-582.257,92.96,0.223
157450000,84,673.237,-649.338,73.9723,0.265
157500000,85,667.211,-592.044,77.5723,0.254
157550000,116,915.214,-612.587,101.008,0.239
157600000,120,958.657,-586.068,94.6732,0.251
157650000,112,889.388,-576.008,98.4724,0.217
157700000,116,926.763,-535.848,97.396,0.253
157750000,113,909.568,-545.345,92.1465,0.229
157800000,118,931.606,-491.629,122.888,0.245
157850000,137,1083.36,-474.987,110.645,0.239
157900000,127,1012,-485.565,106.544,0.235
157950000,132,1057.7,-503.319,131.797,0.254
158000000,133,1049.74,-509.164,105.214,0.234
158050000,135,1084.68,-528.937,127.854,0.228
158100000,139,1117.24,-609.724,135.515,0.256
158150000,108,858.122,-553.694,103.405,0.242
158200000,101,818.121,-641.21,85.7922,0.24
158250000,143,1135.79,-559.138,133.516,0.264
158300000,152,1228.61,-504.704,140.103,0.235
158350000,139,1116.51,-527.268,113.135,0.236
158400000,131,1066.62,-510.548,149.521,0.239
158450000,142,1141.41,-567.945,125.775,0.239
158500000,136,1108.12,-480.265,134.664,0.233
158550000,115,912.709,-459.321,107.408,0.235
158600000,155,1236.11,-490.762,135.312,0.261
158650000,143,1148.59,-536.12,128.917,0.237
158700000,118,925.868,-518.367,118.244,0.261
158750000,116,913.731,-492.406,107.582,0.238
158800000,121,958.43,-547.812,118.363,0.228
158850000,120,953.346,-565.225,116.924,0.226
158900000,117,932.979,-600.367,106.321,0.268
158950000,132,1044.97,-588.514,111.523,0.261
159000000,134,1099.04,-556.662,126.35,0.227
159050000,128,1035.77,-570.467,109.162,0.256
159100000,110,870.975,-536.489,100.038,0.239
159150000,119,944.009,-563.515,104.822,0.228
159200000,151,1215.76,-564.817,147.571,0.25
159250000,130,1047.92,-521.594,105.167,0.223
159300000,157,1246.08,-491.728,158.351,0.22
159350000,154,1255.7,-467.632,130.44,0.234
159400000,131,1034.12,-521.495,113.063,0.243
159450000,125,996.968,-557.092,106.369,0.238
159500000,111,902.86,-501.094,105.903,0.226
159550000,116,911.905,-552.066,109.181,0.23
159600000,121,941.945,-528.927,97.9403,0.232
159650000,118,924.83,-501.245,143.734,0.242
159700000,162,1310.1,-433.96,155.919,0.237
159750000,117,908.033,-461.552,115.339,0.234
159800000,152,1201.93,-457.22,134.973,0.232
159850000,136,1085.71,-513.965,146.575,0.24
159900000,126,1023.21,-462.154,122.484,0.243
159950000,142,1120.68,-471.349,120.589,0.237
160000000,114,891.429,-444.592,98.0396,0.234
160050000,149,1182.75,-467.446,142.627,0.253
160100000,149,1173.23,-500.362,133.826,0.249
160150000,128,1049.39,-429.921,103.921,0.248
160200000,121,995.099,-533.442,108.265,0.239
160250000,147,1177.66,-446.984,140.069,0.239
160300000,121,965.187,-416.27,105.818,0.236
160350000,105,838.278,-448.32,93.5818,0.24
160400000,128,1003.13,-475.158,112.128,0.213
160450000,114,925.075,-541.552,107.512,0.252
160500000,92,714.556,-470.44,82.2567,0.225
160550000,119,952.073,-548.833,100.335,0.235
160600000,121,999.07,-524.848,105.943,0.252
160650000,137,1124.08,-571.001,126.52,0.266
160700000,149,1205.83,-526.88,126.458,0.237
160750000,123,1008.68,-550.263,131.272,0.246
160800000,97,776.338,-532.456,85.4191,0.241
160850000,109,867.312,-549.785,86.0907,0.252
160900000,134,1068.49,-451.439,122.745,0.233
160950000,165,1313.73,-476.674,163.977,0.252
161000000,160,1276.62,-471.139,138.865,0.233
161050000,148,1174.43,-454.929,136.796,0.224
161100000,130,1040.1,-508.867,128.148,0.22
161150000,123,979.092,-437.043,104.487,0.226
161200000,98,800.417,-485.764,90.3201,0.249
161250000,129,1059.97,-486.532,103.255,0.219
161300000,133,1065,-495.478,108.763,0.198
161350000,104,810.562,-468.842,102.21,0.232
161400000,119,959.003,-457.32,105.709,0.224
161450000,138,1114.07,-555.039,124.559,0.262
161500000,96,753.86,-486.418,93.4916,0.215
161550000,128,1042.87,-514.808,119.347,0.231
161600000,103,814.27,-526.169,107.038,0.242
161650000,130,1040.55,-563.048,120.9,0.246
161700000,93,744.625,-505.687,87.1025,0.238
161750000,124,985.218,-515.572,110.713,0.232
161800000,136,1100.1,-524.593,127.717,0.26
161850000,131,1046.37,-535.05,108.218,0.226
161900000,142,1112.52,-496.992,123.62,0.231
161950000,165,1310.88,-464.863,154.876,0.23
162000000,109,887.203,-543.464,112.953,0.256
162050000,90,730.058,-596.061,72.1495,0.24
162100000,104,832.308,-596.767,92.2419,0.253
162150000,120,989.389,-651.812,97.9267,0.229
162200000,116,926.826,-594.246,117.327,0.26
162250000,90,694.85,-642.778,83.9656,0.239
162300000,111,885.954,-559.58,113.522,0.231
162350000,136,1103.05,-573.452,123.082,0.255
162400000,95,767.491,-567.474,81.8832,0.251
162450000,117,985.86,-605.48,93.555,0.236
162500000,138,1106.86,-553.016,138.833,0.234
162550000,129,1036.09,-488.88,135.579,0.233
162600000,142,1147.6,-507.98,123.307,0.244
162650000,129,1038.7,-445.63,94.3947,0.224
162700000,126,1025.83,-467.997,127.584,0.245
162750000,136,1090.66,-528.898,115.644,0.266
162800000,118,924.872,-545.817,105.518,0.231
162850000,135,1106.42,-492.821,118.914,0.256
162900000,130,1027.9,-612.262,117.546,0.236
162950000,104,820.909,-499.737,94.1991,0.211
163000000,102,823.1,-531.936,102.462,0.241
163050000,113,920.155,-612.89,102.965,0.253
163100000,111,893.233,-553.496,94.7852,0.234
163150000,102,835.194,-523.019,92.5934,0.207
163200000,125,989.71,-485.91,125.846,0.222
163250000,168,1384.82,-491.184,129.2,0.241
163300000,142,1156.89,-500.888,146.094,0.221
163350000,163,1289.5,-517.569,162.204,0.256
163400000,164,1339.47,-487.394,144.797,0.227
163450000,155,1255.44,-492.184,164.654,0.226
163500000,173,1402.32,-542.142,151.624,0.223
163550000,113,900.338,-508.473,102.564,0.243
163600000,119,973.229,-459.708,113.61,0.227
163650000,144,1167.38,-499.817,135.465,0.235
163700000,128,1020.68,-554.395,114.821,0.228
163750000,130,1030.03,-540.856,126.52,0.244
163800000,93,745.01,-571.826,74.9299,0.243
163850000,107,867.144,-587.963,90.0702,0.247
163900000,132,1069.93,-466.275,151.249,0.215
163950000,114,921.805,-504.777,99.2206,0.244
164000000,135,1072.16,-445.108,141.491,0.243
164050000,137,1111.18,-493.768,123.806,0.236
164100000,142,1134.57,-486.824,133.475,0.264
164150000,132,1045.25,-441.932,127.431,0.255
164200000,146,1158.46,-455.867,124.633,0.243
164250000,119,956.355,-557.417,126.192,0.23
164300000,93,746.906,-476.003,74.2634,0.229
164350000,116,940.016,-591.153,101.247,0.25
164400000,110,884.869,-599.228,93.9068,0.233
164450000,162,1277.78,-664.477,150.416,0.244
164500000,110,883.194,-590.41,85.081,0.24
164550000,129,1014.36,-563.322,120.048,0.245
164600000,138,1105.14,-560.357,111.608,0.253
164650000,136,1115.46,-620.384,106.085,0.223
164700000,139,1117.82,-574.857,128.561,0.224
164750000,132,1079,-550.662,120.532,0.243
164800000,135,1104.41,-578.295,117.687,0.235
164850000,141,1144.95,-564.838,145.137,0.201
164900000,149,1182.66,-543.206,143.693,0.238
164950000,166,1353.87,-496.727,158.782,0.249
165000000,151,1217.85,-553.609,141.568,0.249
165050000,133,1065.01,-545.182,117.758,0.238
165100000,95,750.294,-502.522,89.7424,0.231
165150000,102,823.93,-594.625,108.93,0.245
165200000,112,904.535,-541.709,112.098,0.247
165250000,126,1028.26,-565.957,110.974,0.235
165300000,121,964.659,-530.993,107.261,0.24
165350000,148,1206.06,-503.849,131.748,0.217
165400000,128,1027.97,-536.445,113.528,0.238
165450000,136,1100.81,-441.114,122.289,0.212
165500000,90,719.574,-450.17,85.2474,0.207
165550000,113,913.488,-493.267,89.2833,0.239
165600000,118,952.288,-482.987,99.312,0.234
165650000,111,903.685,-495.48,96.1605,0.234
165700000,115,926.392,-545.425,82.4041,0.238
165750000,127,1022.85,-583.784,118.882,0.252
165800000,96,754.347,-553.143,80.5334,0.248
165850000,101,815.972,-572.269,94.5402,0.25
165900000,101,800.574,-529.2,97.4801,0.228
165950000,100,812.811,-538.415,86.583,0.233
166000000,137,1094.06,-615.967,132.295,0.26
166050000,134,1061.54,-542.666,109.857,0.26
166100000,117,941.977,-493.93,95.1232,0.267
166150000,127,1010.36,-426.488,97.2733,0.217
166200000,129,1048.12,-514.263,114.19,0.23
166250000,150,1208.33,-531.179,136.373,0.267
166300000,152,1233.99,-553.558,127.655,0.249
166350000,139,1098.07,-516.258,120.771,0.233
166400000,141,1148.33,-550.78,124.559,0.229
166450000,173,1380.04,-499.342,170.153,0.255
166500000,118,953.542,-480.067,106.392,0.239
166550000,124,998.441,-452.583,109.204,0.222
166600000,149,1200.5,-516.525,141.516,0.228
166650000,147,1148.89,-461.552,128.85,0.25
166700000,149,1191.38,-521.791,155.052,0.23
166750000,134,1075.82,-485.304,124.916,0.246
166800000,142,1128.48,-463.848,122.38,0.22
166850000,169,1362.16,-527.791,141,0.242
166900000,140,1126.16,-501.652,119.118,0.232
166950000,126,1004.64,-470.223,135.87,0.233
167000000,141,1137.8,-531.765,124.408,0.233
167050000,174,1378.36,-548.565,169.35,0.236
167100000,190,1514.45,-534.236,162.856,0.23
167150000,222,1758.68,-485.25,200.907,0.221
167200000,199,1596.56,-416.009,180.862,0.224
167250000,150,1197.43,-445.042,116.188,0.221
167300000,165,1334.95,-368.242,154.087,0.236
167350000,136,1057.89,-469.415,119.231,0.253
167400000,141,1126.57,-491.031,113.44,0.247
167450000,143,1153.63,-485.361,127.196,0.261
167500000,154,1249.5,-470.206,140.208,0.22
167550000,154,1225.22,-459.604,144.913,0.228
167600000,148,1185.57,-515.371,135.878,0.257
167650000,147,1185.94,-485.361,135.284,0.251
167700000,164,1325.82,-534.903,124.769,0.249
167750000,171,1364.36,-500.123,157.029,0.226
167800000,158,1277.76,-559.473,143.203,0.234
167850000,136,1100.11,-543.096,116.832,0.232
167900000,138,1113.19,-543.872,130.627,0.251
167950000,117,942.241,-509.668,94.2957,0.225
168000000,151,1218.4,-482.653,123.666,0.233
168050000,148,1198.67,-493.108,130.118,0.231
168100000,117,938.022,-520.488,112.296,0.212
168150000,135,1101.42,-521.072,135.134,0.218
168200000,120,990.369,-584.515,119.388,0.253
168250000,114,927.114,-511.757,105.703,0.237
168300000,92,757.583,-531.742,69.2515,0.255
168350000,85,664.557,-602.192,73.7138,0.251
168400000,88,704.148,-643.527,88.8109,0.225
168450000,107,854.843,-607.754,92.4712,0.234
168500000,124,983.85,-553.335,120.387,0.246
168550000,113,928.844,-612.913,105.535,0.24
168600000,85,681.01,-582.892,78.929,0.244
168650000,89,719.325,-639.711,70.1785,0.228
168700000,87,678.02,-628.647,68.1131,0.251
168750000,126,1020.77,-683.101,126.096,0.243
168800000,102,829.92,-623.182,82.0795,0.249
168850000,76,616.316,-594.795,64.6572,0.251
168900000,97,787.516,-621.511,82.9612,0.266
168950000,112,908.337,-668.04,99.2037,0.247
169000000,122,992.813,-594.105,118.004,0.243
169050000,110,880.487,-541.053,101.141,0.233
169100000,123,980.971,-581.912,99.0742,0.26
169150000,111,889.329,-531.741,102.353,0.239
169200000,134,1077.14,-634.113,125.107,0.276
169250000,130,1025.9,-591.223,131.101,0.235
169300000,127,1025.85,-550.188,124.078,0.247
169350000,109,868.304,-537.476,95.686,0.263
