generation,rank_1,rank_2,swapAccepted
180612000,1,4,0
180613000,1,3,0
180614000,1,3,0
180615000,2,3,0
180616000,2,3,0
180617000,1,2,0
180618000,2,4,0
180619000,2,4,0
180620000,1,3,0
180621000,1,4,0
180622000,1,4,0
180623000,2,4,0
180624000,1,2,0
180625000,2,3,0
180626000,1,2,0
180627000,2,3,0
180628000,1,4,0
180629000,1,4,0
180630000,1,2,0
180631000,2,4,0
180632000,1,2,0
180633000,2,4,0
180634000,2,3,0
180635000,3,4,0
180636000,3,4,0
180637000,3,4,0
180638000,3,4,0
180639000,1,2,0
180640000,3,4,0
180641000,1,2,0
180642000,1,4,0
180643000,1,2,0
180644000,1,3,0
180645000,1,3,0
180646000,1,2,0
180647000,3,4,0
180648000,2,3,0
180649000,1,2,0
180650000,1,4,0
180651000,2,3,0
180652000,2,3,0
180653000,2,4,0
180654000,1,3,0
180655000,1,3,0
180656000,1,3,0
180657000,1,4,0
180658000,1,3,0
180659000,1,4,0
180660000,2,3,0
180661000,3,4,0
180662000,2,3,0
180663000,2,3,0
180664000,1,2,0
180665000,2,4,0
180666000,1,4,0
180667000,1,3,0
180668000,1,2,0
180669000,1,3,0
180670000,2,3,0
180671000,1,4,0
180672000,1,3,0
180673000,1,4,0
180674000,3,4,0
180675000,1,3,0
180676000,2,4,0
180677000,1,3,0
180678000,1,4,0
180679000,3,4,0
180680000,1,4,0
180681000,1,4,0
180682000,3,4,0
180683000,3,4,0
180684000,1,3,0
180685000,2,4,0
180686000,1,2,0
180687000,1,4,0
180688000,1,2,0
180689000,2,3,0
180690000,1,2,0
180691000,1,3,0
180692000,3,4,0
180693000,1,4,0
180694000,1,4,0
180695000,1,3,0
180696000,3,4,0
180697000,2,4,0
180698000,1,4,0
180699000,3,4,0
180700000,3,4,0
180701000,3,4,0
180702000,3,4,0
180703000,2,4,0
180704000,1,3,0
180705000,1,2,0
180706000,2,3,0
180707000,1,2,0
180708000,1,4,0
180709000,1,3,0
180710000,1,2,0
180711000,2,4,0
180712000,2,4,0
180713000,2,4,0
180714000,1,3,0
180715000,2,3,0
180716000,3,4,0
180717000,2,4,0
180718000,3,4,0
180719000,1,3,0
180720000,3,4,0
180721000,1,4,0
180722000,2,4,0
180723000,3,4,0
180724000,1,3,0
180725000,3,4,0
180726000,3,4,0
180727000,1,3,0
180728000,2,3,0
180729000,1,3,0
180730000,3,4,0
180731000,2,3,0
180732000,3,4,0
180733000,1,2,0
180734000,2,4,0
180735000,2,3,0
180736000,2,4,0
180737000,1,3,0
180738000,2,3,0
180739000,2,3,0
180740000,2,3,0
180741000,2,4,0
180742000,3,4,0
180743000,3,4,0
180744000,2,4,0
180745000,1,3,0
180746000,2,4,0
180747000,2,3,0
180748000,2,3,0
180749000,2,3,0
180750000,2,4,0
180751000,1,3,0
180752000,1,2,0
180753000,1,2,0
180754000,1,3,0
180755000,1,3,0
180756000,2,4,0
180757000,1,3,0
180758000,2,3,0
180759000,1,3,0
180760000,3,4,0
180761000,2,4,0
180762000,2,3,0
180763000,2,3,0
180764000,1,2,0
180765000,1,4,0
180766000,2,3,0
180767000,2,3,0
180768000,2,3,0
180769000,1,3,0
180770000,1,3,0
180771000,1,3,0
180772000,1,3,0
180773000,1,3,0
180774000,1,2,0
180775000,2,3,0
180776000,1,4,0
180777000,1,2,0
180778000,1,2,0
180779000,2,3,0
180780000,2,4,0
180781000,2,4,0
180782000,1,4,0
180783000,3,4,0
180784000,1,2,0
180785000,1,3,0
180786000,2,3,0
180787000,3,4,0
180788000,3,4,0
180789000,1,3,0
180790000,1,2,0
180791000,1,2,0
180792000,3,4,0
180793000,2,4,0
180794000,2,4,0
180795000,1,4,0
180796000,2,4,0
180797000,2,4,0
180798000,2,4,0
180799000,3,4,0
180800000,2,3,0
180801000,2,3,0
180802000,3,4,0
180803000,1,2,0
180804000,2,4,0
180805000,1,3,0
180806000,1,4,0
180807000,2,3,0
180808000,2,3,0
180809000,1,2,0
180810000,1,4,0
180811000,1,3,0
180812000,2,4,0
180813000,2,3,0
180814000,2,4,0
180815000,2,4,0
180816000,1,2,0
180817000,2,3,0
180818000,3,4,0
180819000,2,3,0
180820000,1,3,0
180821000,2,4,0
180822000,3,4,0
180823000,2,4,0
180824000,2,3,0
180825000,1,4,0
180826000,1,2,0
180827000,2,4,0
180828000,2,3,0
180829000,1,2,0
180830000,2,4,0
180831000,3,4,0
180832000,1,3,0
180833000,1,4,0
180834000,2,3,0
180835000,2,4,0
180836000,1,2,0
180837000,1,2,0
180838000,1,2,0
180839000,1,3,0
180840000,1,2,0
180841000,1,4,0
180842000,1,4,0
180843000,2,3,0
180844000,1,4,0
180845000,1,4,0
180846000,1,3,0
180847000,2,3,0
180848000,3,4,0
180849000,3,4,0
180850000,2,4,0
180851000,1,4,0
180852000,1,4,0
180853000,2,3,0
180854000,3,4,0
180855000,3,4,0
180856000,2,4,0
180857000,1,3,0
180858000,2,3,0
180859000,1,4,0
180860000,1,3,0
180861000,1,4,0
180862000,3,4,0
180863000,1,3,0
180864000,3,4,0
180865000,1,3,0
180866000,1,2,0
180867000,1,2,0
180868000,2,3,0
180869000,1,4,0
180870000,2,4,0
180871000,1,3,0
180872000,1,3,0
180873000,3,4,0
180874000,1,4,0
180875000,1,3,0
180876000,1,4,0
180877000,1,3,0
180878000,2,3,0
180879000,1,2,0
180880000,2,3,0
180881000,1,3,0
180882000,3,4,0
180883000,1,4,0
180884000,1,4,0
180885000,3,4,0
180886000,3,4,0
180887000,1,2,0
180888000,2,3,0
180889000,2,4,0
180890000,1,3,0
180891000,3,4,0
180892000,3,4,0
180893000,1,4,0
180894000,3,4,0
180895000,1,3,0
180896000,1,3,0
180897000,1,3,0
180898000,1,2,0
180899000,1,3,0
180900000,2,4,0
180901000,2,3,0
180902000,3,4,0
180903000,1,3,0
180904000,1,3,0
180905000,3,4,0
180906000,2,3,0
180907000,1,4,0
180908000,1,2,0
180909000,2,4,0
180910000,2,4,0
180911000,1,2,0
180912000,2,3,0
180913000,1,3,0
180914000,1,2,0
180915000,2,3,0
180916000,1,3,0
180917000,2,3,0
180918000,3,4,0
180919000,1,3,0
180920000,2,3,0
180921000,2,4,0
180922000,2,4,0
180923000,3,4,0
180924000,2,4,0
180925000,1,3,0
180926000,3,4,0
180927000,2,4,0
180928000,2,4,0
180929000,1,2,0
180930000,1,4,0
180931000,1,4,0
180932000,1,2,0
180933000,1,2,0
180934000,2,3,0
180935000,3,4,0
180936000,1,4,0
180937000,1,3,0
180938000,1,3,0
180939000,2,4,0
180940000,1,3,0
180941000,1,2,0
180942000,3,4,0
180943000,2,3,0
180944000,1,2,0
180945000,2,3,0
180946000,1,2,0
180947000,2,3,0
180948000,2,3,0
180949000,2,3,0
180950000,2,4,0
180951000,2,3,0
180952000,1,4,0
180953000,2,3,0
180954000,1,3,0
180955000,1,4,0
180956000,3,4,0
180957000,1,2,0
180958000,1,4,0
180959000,2,4,0
180960000,1,2,0
180961000,2,3,0
180962000,1,2,0
180963000,1,3,0
180964000,2,4,0
180965000,3,4,0
180966000,1,2,0
180967000,1,3,0
180968000,1,4,0
180969000,1,4,0
180970000,2,4,0
180971000,1,2,0
180972000,3,4,0
180973000,2,3,0
180974000,3,4,0
180975000,1,4,0
180976000,1,4,0
180977000,2,4,0
180978000,1,4,0
180979000,1,4,0
180980000,1,4,0
180981000,1,2,0
180982000,3,4,0
180983000,2,4,0
180984000,1,4,0
180985000,2,4,0
180986000,1,3,0
180987000,1,4,0
180988000,1,2,0
180989000,2,3,0
180990000,2,3,0
180991000,2,4,0
180992000,1,4,0
180993000,2,3,0
180994000,2,3,0
180995000,2,3,0
180996000,1,3,0
180997000,1,4,0
180998000,2,4,0
180999000,3,4,0
181000000,1,2,0
181001000,1,2,0
181002000,3,4,0
181003000,2,3,0
181004000,1,3,0
181005000,2,3,0
181006000,1,4,0
181007000,3,4,0
181008000,2,4,0
181009000,1,2,0
181010000,3,4,0
181011000,3,4,0
181012000,1,4,0
181013000,3,4,0
181014000,1,4,0
181015000,2,3,0
181016000,1,3,0
181017000,1,2,0
181018000,2,4,0
181019000,1,4,0
181020000,1,4,0
181021000,3,4,0
181022000,1,4,0
181023000,1,2,0
181024000,3,4,0
181025000,3,4,0
181026000,1,3,0
181027000,1,2,0
181028000,1,2,0
181029000,2,3,0
181030000,1,4,0
181031000,1,2,0
181032000,3,4,0
181033000,1,4,0
181034000,2,4,0
181035000,2,4,0
181036000,2,4,0
181037000,3,4,0
181038000,2,4,0
181039000,1,4,0
181040000,1,4,0
181041000,1,4,0
181042000,2,3,0
181043000,2,3,0
181044000,1,2,0
181045000,1,2,0
181046000,3,4,0
181047000,1,3,0
181048000,1,3,0
181049000,1,2,0
181050000,3,4,0
181051000,3,4,0
181052000,2,4,0
181053000,1,4,0
181054000,1,3,0
181055000,2,3,0
181056000,1,2,0
181057000,2,3,0
181058000,3,4,0
181059000,1,3,0
181060000,1,2,0
181061000,1,3,0
181062000,2,4,0
181063000,2,4,0
181064000,1,4,0
181065000,1,3,0
181066000,1,2,0
181067000,1,4,0
181068000,1,3,0
181069000,1,4,0
181070000,1,2,0
181071000,1,2,0
181072000,2,4,0
181073000,1,2,0
181074000,3,4,0
181075000,1,3,0
181076000,1,2,0
181077000,1,4,0
181078000,1,3,0
181079000,3,4,0
181080000,2,4,0
181081000,1,3,0
181082000,2,4,0
181083000,1,4,0
181084000,1,4,0
181085000,1,2,0
181086000,1,4,0
181087000,2,3,0
181088000,1,3,0
181089000,3,4,0
181090000,1,3,0
181091000,2,3,0
181092000,3,4,0
181093000,1,2,0
181094000,2,3,0
181095000,2,4,0
181096000,1,4,0
181097000,1,3,0
181098000,1,2,0
181099000,2,3,0
181100000,2,3,0
181101000,2,4,0
181102000,1,4,0
181103000,1,4,0
181104000,3,4,0
181105000,1,3,0
181106000,1,3,0
181107000,2,4,0
181108000,1,4,0
181109000,1,4,0
181110000,1,4,0
181111000,2,3,0
181112000,1,4,0
181113000,1,3,0
181114000,1,3,0
181115000,2,4,0
181116000,1,4,0
181117000,2,4,0
181118000,1,3,0
181119000,3,4,0
181120000,3,4,0
181121000,2,4,0
181122000,1,4,0
181123000,2,3,0
181124000,1,4,0
181125000,1,4,0
181126000,2,3,0
181127000,3,4,0
181128000,3,4,0
181129000,1,4,0
181130000,2,3,0
181131000,1,4,0
181132000,2,3,0
181133000,1,2,0
181134000,1,4,0
181135000,1,3,0
181136000,1,3,0
181137000,1,2,0
181138000,1,4,0
181139000,1,3,0
181140000,2,4,0
181141000,1,2,0
181142000,3,4,0
181143000,1,3,0
181144000,2,4,0
181145000,2,4,0
181146000,1,2,0
181147000,3,4,0
181148000,3,4,0
181149000,2,3,0
181150000,1,4,0
181151000,2,4,0
181152000,1,2,0
181153000,2,4,0
181154000,3,4,0
181155000,1,4,0
181156000,2,3,0
181157000,1,4,0
181158000,1,4,0
181159000,2,3,0
181160000,1,2,0
181161000,2,3,0
181162000,3,4,0
181163000,1,4,0
181164000,3,4,0
181165000,2,4,0
181166000,3,4,0
181167000,2,4,0
181168000,2,3,0
181169000,2,4,0
181170000,2,4,0
181171000,1,2,0
181172000,2,3,0
181173000,3,4,0
181174000,2,4,0
181175000,1,2,0
181176000,3,4,0
181177000,1,3,0
181178000,3,4,0
181179000,1,2,0
181180000,2,3,0
181181000,1,3,0
181182000,2,4,0
181183000,3,4,0
181184000,1,2,0
181185000,1,4,0
181186000,1,3,0
181187000,2,3,0
181188000,1,3,0
181189000,1,2,0
181190000,2,3,0
181191000,1,3,0
181192000,1,2,0
181193000,2,4,0
181194000,1,2,0
181195000,1,2,0
181196000,2,4,0
181197000,1,3,0
181198000,2,3,0
181199000,3,4,0
181200000,1,2,0
181201000,2,4,0
181202000,1,4,0
181203000,2,3,0
181204000,1,2,0
181205000,1,2,0
181206000,1,4,0
181207000,2,3,0
181208000,3,4,0
181209000,2,4,0
181210000,2,3,0
181211000,3,4,0
181212000,1,4,0
181213000,1,4,0
181214000,1,3,0
181215000,2,4,0
181216000,2,3,0
181217000,3,4,0
181218000,1,3,0
181219000,1,2,0
181220000,1,2,0
181221000,1,4,0
181222000,2,4,0
181223000,3,4,0
181224000,2,4,0
181225000,1,3,0
181226000,2,4,0
181227000,2,4,0
181228000,1,3,0
181229000,2,4,0
181230000,3,4,0
181231000,3,4,0
181232000,3,4,0
181233000,3,4,0
181234000,1,4,0
181235000,1,4,0
181236000,2,3,0
181237000,2,3,0
181238000,1,4,0
181239000,1,3,0
181240000,1,3,0
181241000,1,4,0
181242000,1,2,0
181243000,2,3,0
181244000,1,2,0
181245000,1,2,0
181246000,2,4,0
181247000,3,4,0
181248000,3,4,0
181249000,1,4,0
181250000,3,4,0
181251000,1,4,0
181252000,1,4,0
181253000,1,3,0
181254000,1,4,0
181255000,2,4,0
181256000,1,3,0
181257000,1,3,0
181258000,2,4,0
181259000,2,4,0
181260000,1,3,0
181261000,3,4,0
181262000,3,4,0
181263000,1,2,0
181264000,3,4,0
181265000,3,4,0
181266000,2,3,0
181267000,2,4,0
181268000,2,3,0
181269000,1,2,0
181270000,1,3,0
181271000,1,4,0
181272000,2,3,0
181273000,3,4,0
181274000,1,3,0
181275000,2,3,0
181276000,1,4,0
181277000,3,4,0
181278000,1,2,0
181279000,1,4,0
181280000,1,2,0
181281000,1,3,0
181282000,2,4,0
181283000,1,4,0
181284000,1,3,0
181285000,1,3,0
181286000,1,4,0
181287000,1,3,0
181288000,2,4,0
181289000,2,3,0
181290000,1,2,0
181291000,1,4,0
181292000,2,3,0
181293000,3,4,0
181294000,2,3,0
181295000,1,2,0
181296000,1,2,0
181297000,1,4,0
181298000,1,2,0
181299000,1,4,0
181300000,2,3,0
181301000,3,4,0
181302000,1,2,0
181303000,3,4,0
181304000,2,4,0
181305000,1,4,0
181306000,1,2,0
181307000,1,3,0
181308000,2,3,0
181309000,2,3,0
181310000,2,4,0
181311000,1,2,0
181312000,1,3,0
181313000,1,3,0
181314000,2,3,0
181315000,2,4,0
181316000,1,4,0
181317000,2,3,0
181318000,1,2,0
181319000,1,4,0
181320000,1,2,0
181321000,1,3,0
181322000,1,4,0
181323000,2,4,0
181324000,2,4,0
181325000,1,4,0
181326000,1,3,0
181327000,2,4,0
181328000,1,3,0
181329000,2,4,0
181330000,2,4,0
181331000,1,2,0
181332000,1,2,0
181333000,1,3,0
181334000,1,3,0
181335000,2,4,0
181336000,3,4,0
181337000,1,2,0
181338000,1,2,0
181339000,1,2,0
181340000,2,4,0
181341000,1,2,0
181342000,3,4,0
181343000,1,4,0
181344000,1,3,0
181345000,2,4,0
181346000,1,4,0
181347000,3,4,0
181348000,2,3,0
181349000,3,4,0
181350000,1,3,0
181351000,2,3,0
181352000,2,3,0
181353000,2,4,0
181354000,1,2,0
181355000,1,2,0
181356000,2,4,0
181357000,2,3,0
181358000,1,3,0
181359000,1,3,0
181360000,2,3,0
181361000,2,3,0
181362000,3,4,0
181363000,3,4,0
181364000,2,3,0
181365000,1,2,0
181366000,1,4,0
181367000,1,3,0
181368000,3,4,0
181369000,2,4,0
181370000,1,3,0
181371000,3,4,0
181372000,2,4,0
181373000,1,2,0
181374000,1,3,0
181375000,1,3,0
181376000,3,4,0
181377000,2,4,0
181378000,1,3,0
181379000,1,4,0
181380000,1,2,0
181381000,1,4,0
181382000,1,2,0
181383000,1,4,0
181384000,2,3,0
181385000,2,4,0
181386000,2,4,0
181387000,1,3,0
181388000,2,3,0
181389000,2,4,0
181390000,2,3,0
181391000,1,3,0
181392000,1,4,0
181393000,2,3,0
181394000,1,4,0
181395000,1,4,0
181396000,1,3,0
181397000,1,4,0
181398000,1,3,0
181399000,1,2,0
181400000,2,4,0
181401000,2,4,0
181402000,1,3,0
181403000,1,3,0
181404000,1,2,0
181405000,2,3,0
181406000,2,4,0
181407000,2,3,0
181408000,3,4,0
181409000,1,3,0
181410000,1,4,0
181411000,3,4,0
181412000,1,4,0
181413000,1,2,0
181414000,1,3,0
181415000,1,3,0
181416000,1,3,0
181417000,2,3,0
181418000,2,4,0
181419000,1,2,0
181420000,2,4,0
181421000,1,2,0
181422000,1,4,0
181423000,1,4,0
181424000,1,2,0
181425000,1,2,0
181426000,1,4,0
181427000,1,4,0
181428000,1,3,0
181429000,1,4,0
181430000,3,4,0
181431000,2,4,0
181432000,2,3,0
181433000,2,3,0
181434000,2,3,0
181435000,1,3,0
181436000,2,4,0
181437000,2,3,0
181438000,1,4,0
181439000,1,2,0
181440000,1,3,0
181441000,1,3,0
181442000,1,3,0
181443000,3,4,0
181444000,2,3,0
181445000,2,3,0
181446000,1,2,0
181447000,3,4,0
181448000,1,4,0
181449000,1,2,0
181450000,1,3,0
181451000,1,2,0
181452000,1,3,0
181453000,2,3,0
181454000,1,4,0
181455000,1,3,0
181456000,1,2,0
181457000,2,4,0
181458000,1,3,0
181459000,2,3,0
181460000,1,4,0
181461000,2,4,0
181462000,2,4,0
181463000,1,3,0
181464000,2,3,0
181465000,1,4,0
181466000,1,2,0
181467000,2,3,0
181468000,2,4,0
181469000,1,4,0
181470000,1,3,0
181471000,2,4,0
181472000,1,2,0
181473000,1,3,0
181474000,1,4,0
181475000,1,3,0
181476000,1,2,0
181477000,1,3,0
181478000,2,3,0
181479000,3,4,0
181480000,1,4,0
181481000,1,3,0
181482000,2,3,0
181483000,3,4,0
181484000,2,4,0
181485000,2,4,0
181486000,3,4,0
181487000,2,3,0
181488000,2,4,0
181489000,1,4,0
181490000,1,4,0
181491000,1,3,0
181492000,3,4,0
181493000,2,3,0
181494000,2,4,0
181495000,1,4,0
181496000,3,4,0
181497000,2,3,0
181498000,1,4,0
181499000,2,3,0
181500000,3,4,0
181501000,1,3,0
181502000,1,2,0
181503000,2,4,0
181504000,1,2,0
181505000,1,3,0
181506000,2,3,0
181507000,1,3,0
181508000,2,3,0
181509000,2,3,0
181510000,1,3,0
181511000,3,4,0
181512000,1,3,0
181513000,1,2,0
181514000,2,4,0
181515000,2,3,0
181516000,2,3,0
181517000,1,4,0
181518000,2,3,0
181519000,1,4,0
181520000,2,3,0
181521000,1,3,0
181522000,1,2,0
181523000,1,4,0
181524000,2,3,0
181525000,2,4,0
181526000,1,2,0
181527000,2,3,0
181528000,1,2,0
181529000,2,4,0
181530000,1,3,0
181531000,2,3,0
181532000,2,4,0
181533000,2,4,0
181534000,1,3,0
181535000,1,2,0
181536000,1,2,0
181537000,3,4,0
181538000,2,3,0
181539000,2,3,0
181540000,1,2,0
181541000,2,3,0
181542000,2,4,0
181543000,2,3,0
181544000,2,3,0
181545000,1,4,0
181546000,1,2,0
181547000,3,4,0
181548000,2,4,0
181549000,2,3,0
181550000,1,4,0
181551000,2,3,0
181552000,3,4,0
181553000,1,2,0
181554000,1,4,0
181555000,1,3,0
181556000,2,3,0
181557000,1,3,0
181558000,1,2,0
181559000,3,4,0
181560000,2,4,0
181561000,2,4,0
181562000,3,4,0
181563000,2,4,0
181564000,2,4,0
181565000,3,4,0
181566000,1,2,0
181567000,2,4,0
181568000,1,4,0
181569000,2,4,0
181570000,3,4,0
181571000,1,2,0
181572000,1,4,0
181573000,1,2,0
181574000,2,3,0
181575000,1,4,0
181576000,1,4,0
181577000,2,3,0
181578000,3,4,0
181579000,1,4,0
181580000,2,3,0
181581000,2,4,0
181582000,1,3,0
181583000,3,4,0
181584000,1,2,0
181585000,2,4,0
181586000,2,3,0
181587000,2,3,0
181588000,1,2,0
181589000,1,4,0
181590000,1,4,0
181591000,1,4,0
181592000,2,4,0
181593000,1,3,0
181594000,3,4,0
181595000,3,4,0
181596000,1,3,0
181597000,1,4,0
181598000,3,4,0
181599000,2,3,0
181600000,1,3,0
181601000,3,4,0
181602000,1,4,0
181603000,2,3,0
181604000,1,4,0
181605000,1,4,0
181606000,1,3,0
181607000,2,4,0
181608000,1,3,0
181609000,1,2,0
181610000,1,2,0
181611000,3,4,0
181612000,3,4,0
181613000,1,3,0
181614000,2,3,0
181615000,1,4,0
181616000,2,3,0
181617000,2,4,0
181618000,3,4,0
181619000,2,4,0
181620000,2,3,0
181621000,1,3,0
181622000,2,4,0
181623000,1,2,0
181624000,1,3,0
181625000,1,3,0
181626000,2,3,0
181627000,3,4,0
181628000,2,3,0
181629000,1,2,0
181630000,1,4,0
181631000,3,4,0
181632000,3,4,0
181633000,2,4,0
181634000,3,4,0
181635000,1,4,0
181636000,1,2,0
181637000,1,4,0
181638000,3,4,0
181639000,2,3,0
181640000,2,4,0
181641000,1,2,0
181642000,1,4,0
181643000,3,4,0
181644000,1,3,0
181645000,1,3,0
181646000,2,4,0
181647000,1,2,0
181648000,1,3,0
181649000,1,3,0
181650000,2,4,0
181651000,3,4,0
181652000,1,4,0
181653000,2,4,0
181654000,1,4,0
181655000,1,4,0
181656000,2,4,0
181657000,2,4,0
181658000,1,4,0
181659000,2,4,0
181660000,2,3,0
181661000,2,4,0
181662000,2,3,0
181663000,2,4,0
181664000,2,3,0
181665000,1,3,0
181666000,1,4,0
181667000,1,4,0
181668000,1,3,0
181669000,2,4,0
181670000,2,3,0
181671000,2,4,0
181672000,1,3,0
181673000,3,4,0
181674000,1,2,0
181675000,2,4,0
181676000,3,4,0
181677000,2,4,0
181678000,1,3,0
181679000,2,4,0
181680000,1,2,0
181681000,1,2,0
181682000,1,4,0
181683000,1,4,0
181684000,2,3,0
181685000,1,3,0
181686000,1,2,0
181687000,2,4,0
181688000,3,4,0
181689000,2,3,0
181690000,2,4,0
181691000,1,3,0
181692000,1,3,0
181693000,3,4,0
181694000,2,4,0
181695000,1,3,0
181696000,1,2,0
181697000,2,4,0
181698000,1,2,0
181699000,2,4,0
181700000,2,3,0
181701000,1,2,0
181702000,2,3,0
181703000,1,3,0
181704000,1,3,0
181705000,1,3,0
181706000,1,4,0
181707000,1,3,0
181708000,1,4,0
181709000,2,3,0
181710000,3,4,0
181711000,3,4,0
181712000,1,2,0
181713000,1,4,0
181714000,2,4,0
181715000,1,3,0
181716000,2,3,0
181717000,1,2,0
181718000,2,4,0
181719000,2,3,0
181720000,2,3,0
181721000,3,4,0
181722000,1,4,0
181723000,2,4,0
181724000,3,4,0
181725000,1,2,0
181726000,2,4,0
181727000,1,2,0
181728000,1,3,0
181729000,2,3,0
181730000,1,4,0
181731000,1,2,0
181732000,1,3,0
181733000,1,3,0
181734000,2,3,0
181735000,3,4,0
181736000,2,3,0
181737000,3,4,0
181738000,1,3,0
181739000,1,3,0
181740000,1,2,0
181741000,2,4,0
181742000,1,4,0
181743000,1,4,0
181744000,2,4,0
181745000,1,2,0
181746000,1,4,0
181747000,1,2,0
181748000,2,3,0
181749000,2,3,0
181750000,1,3,0
181751000,1,4,0
181752000,2,4,0
181753000,1,4,0
181754000,2,3,0
181755000,1,4,0
181756000,2,4,0
181757000,2,3,0
181758000,3,4,0
181759000,1,2,0
181760000,2,4,0
181761000,2,3,0
181762000,1,4,0
181763000,1,3,0
181764000,2,3,0
181765000,2,4,0
181766000,2,3,0
181767000,1,4,0
181768000,3,4,0
181769000,1,3,0
181770000,1,3,0
181771000,1,2,0
181772000,3,4,0
181773000,2,4,0
181774000,2,4,0
181775000,2,3,0
181776000,1,4,0
181777000,1,4,0
181778000,1,2,0
181779000,2,4,0
181780000,1,4,0
181781000,1,4,0
181782000,2,4,0
181783000,1,4,0
181784000,1,3,0
181785000,3,4,0
181786000,3,4,0
181787000,2,3,0
181788000,1,2,0
181789000,2,3,0
181790000,3,4,0
181791000,1,3,0
181792000,2,3,0
181793000,2,3,0
181794000,3,4,0
181795000,1,4,0
181796000,2,4,0
181797000,1,3,0
181798000,1,3,0
181799000,1,4,0
181800000,1,4,0
181801000,1,3,0
181802000,1,3,0
181803000,2,4,0
181804000,1,4,0
181805000,2,3,0
181806000,1,3,0
181807000,2,3,0
181808000,1,4,0
181809000,2,3,0
181810000,3,4,0
181811000,1,3,0
181812000,1,2,0
181813000,2,3,0
181814000,3,4,0
181815000,3,4,0
181816000,3,4,0
181817000,1,4,0
181818000,1,3,0
181819000,1,2,0
181820000,1,4,0
181821000,1,3,0
181822000,3,4,0
181823000,1,2,0
181824000,2,4,0
181825000,2,3,0
181826000,2,3,0
181827000,1,4,0
181828000,1,3,0
181829000,1,3,0
181830000,1,4,0
181831000,1,2,0
181832000,1,3,0
181833000,1,4,0
181834000,2,4,0
181835000,1,4,0
181836000,1,2,0
181837000,1,4,0
181838000,1,3,0
181839000,1,3,0
181840000,1,3,0
181841000,2,3,0
181842000,1,4,0
181843000,1,2,0
181844000,2,3,0
181845000,2,4,0
181846000,2,3,0
181847000,1,4,0
181848000,3,4,0
181849000,2,3,0
181850000,1,3,0
181851000,1,3,0
181852000,1,4,0
181853000,1,2,0
181854000,1,4,0
181855000,2,4,0
181856000,1,2,0
181857000,1,4,0
181858000,1,4,0
181859000,1,3,0
181860000,1,2,0
181861000,3,4,0
181862000,2,3,0
181863000,1,4,0
181864000,2,4,0
181865000,3,4,0
181866000,1,4,0
181867000,1,2,0
181868000,3,4,0
181869000,2,3,0
181870000,1,3,0
181871000,2,3,0
181872000,1,2,0
181873000,2,4,0
181874000,1,4,0
181875000,1,3,0
181876000,2,4,0
181877000,1,4,0
181878000,1,2,0
181879000,3,4,0
181880000,1,4,0
181881000,2,4,0
181882000,2,3,0
181883000,2,4,0
181884000,1,2,0
181885000,1,4,0
181886000,2,4,0
181887000,2,3,0
181888000,1,2,0
181889000,2,3,0
181890000,1,2,0
181891000,1,4,0
181892000,1,3,0
181893000,1,4,0
181894000,3,4,0
181895000,1,3,0
181896000,1,3,0
181897000,2,4,0
181898000,3,4,0
181899000,2,4,0
181900000,2,3,0
181901000,1,2,0
181902000,1,3,0
181903000,1,3,0
181904000,2,3,0
181905000,1,3,0
181906000,2,3,0
181907000,1,4,0
181908000,3,4,0
181909000,2,4,0
181910000,3,4,0
181911000,1,3,0
181912000,1,2,0
181913000,1,4,0
181914000,2,4,0
181915000,3,4,0
181916000,1,2,0
181917000,1,4,0
181918000,3,4,0
181919000,1,4,0
181920000,3,4,0
181921000,2,3,0
181922000,1,2,0
181923000,2,4,0
181924000,2,3,0
181925000,2,4,0
181926000,3,4,0
181927000,1,3,0
181928000,1,4,0
181929000,1,3,0
181930000,2,4,0
181931000,1,3,0
181932000,1,4,0
181933000,1,4,0
181934000,1,2,0
181935000,3,4,0
181936000,1,3,0
181937000,1,2,0
181938000,1,2,0
181939000,3,4,0
181940000,1,2,0
181941000,2,4,0
181942000,1,3,0
181943000,1,2,0
181944000,2,4,0
181945000,2,3,0
181946000,1,3,0
181947000,1,4,0
181948000,2,4,0
181949000,2,3,0
181950000,1,4,0
181951000,2,3,0
181952000,1,2,0
181953000,2,4,0
181954000,2,4,0
181955000,1,3,0
181956000,2,4,0
181957000,1,4,0
181958000,1,3,0
181959000,1,3,0
181960000,2,4,0
181961000,2,4,0
181962000,1,4,0
181963000,1,2,0
181964000,1,2,0
181965000,1,4,0
181966000,2,4,0
181967000,3,4,0
181968000,2,3,0
181969000,2,3,0
181970000,2,3,0
181971000,3,4,0
181972000,2,4,0
181973000,1,3,0
181974000,1,4,0
181975000,1,2,0
181976000,1,4,0
181977000,2,4,0
181978000,2,4,0
181979000,2,3,0
181980000,1,4,0
181981000,1,4,0
181982000,2,4,0
181983000,1,4,0
181984000,3,4,0
181985000,3,4,0
181986000,2,4,0
181987000,2,3,0
181988000,3,4,0
181989000,3,4,0
181990000,1,3,0
181991000,1,2,0
181992000,1,4,0
181993000,2,4,0
181994000,3,4,0
181995000,2,3,0
181996000,1,4,0
181997000,3,4,0
181998000,1,2,0
181999000,1,3,0
182000000,1,4,0
182001000,2,4,0
182002000,1,4,0
182003000,1,4,0
182004000,1,2,0
182005000,2,4,0
182006000,1,2,0
182007000,3,4,0
182008000,1,2,0
182009000,1,2,0
