generation,N_shifts,logPrior,logLik,eventRate,acceptRate
190000000,194,1548.06,-456.386,186.007,0.236
190050000,138,1102.14,-447.1,102.828,0.228
190100000,141,1120.13,-501.041,151.938,0.239
190150000,129,1021.28,-527.262,116.822,0.225
190200000,131,1040.4,-469.364,126.158,0.223
190250000,163,1296.17,-475.705,143.181,0.232
190300000,170,1368.4,-522.374,155.903,0.226
190350000,129,1042.97,-520.71,118.497,0.226
190400000,134,1080.15,-483.303,121.87,0.229
190450000,139,1114.18,-489.198,120.92,0.227
190500000,127,1027.14,-433.192,103.39,0.258
190550000,132,1056.07,-396.997,131.593,0.229
190600000,118,955.646,-416.571,95.4844,0.226
190650000,153,1241.38,-408.481,130.706,0.231
190700000,163,1318.65,-383.66,149.631,0.216
190750000,153,1221.78,-381.214,144.742,0.221
190800000,136,1081.14,-382.345,144.345,0.215
190850000,146,1186.82,-296.833,153.665,0.26
190900000,152,1213.57,-378.937,161.689,0.238
190950000,167,1323.63,-425.467,134.226,0.21
191000000,139,1103.08,-419.629,133.232,0.241
191050000,159,1244.31,-404.575,156.819,0.234
191100000,160,1288.57,-432.218,153.419,0.228
191150000,146,1136.63,-439.559,125.605,0.25
191200000,161,1285.36,-451.082,133.794,0.242
191250000,123,954.67,-500.868,119.755,0.241
191300000,133,1059.51,-532.323,112.127,0.245
191350000,129,1016.68,-515.157,126.572,0.24
191400000,133,1046.1,-472.972,120.862,0.238
191450000,121,967.232,-499.9,104.812,0.25
191500000,118,933.899,-498.476,118.186,0.243
191550000,110,874.025,-479.19,106.894,0.212
191600000,149,1191.88,-500.566,120.53,0.205
191650000,157,1250.1,-489.918,150.766,0.234
191700000,150,1201.91,-446.496,122.688,0.214
191750000,115,912.862,-508.53,111.059,0.231
191800000,124,991.38,-435.93,111.626,0.217
191850000,144,1129.86,-487.217,147.61,0.235
191900000,140,1137.54,-533.589,122.811,0.212
191950000,136,1104.5,-556.544,139.859,0.253
192000000,108,854.252,-433.182,84.3572,0.239
192050000,146,1165.02,-458.45,138.566,0.239
192100000,144,1144.2,-484.745,153.002,0.243
192150000,142,1142.85,-477.282,123.802,0.219
192200000,151,1191.81,-478.757,146.501,0.235
192250000,169,1357.87,-482.761,148.9,0.22
192300000,147,1186.66,-506.116,138.05,0.239
192350000,162,1315.25,-475.568,140.909,0.225
192400000,131,1062.73,-471.64,113.54,0.217
192450000,126,1012.21,-459.516,126.782,0.221
192500000,161,1279.36,-475.018,141.523,0.242
192550000,172,1396.3,-392.829,163.163,0.236
192600000,175,1395.11,-491.369,178.172,0.249
192650000,153,1209.4,-427.674,143.963,0.234
192700000,161,1295.74,-482.906,159.671,0.232
192750000,154,1224.28,-489.66,156.389,0.248
192800000,181,1445.96,-536.196,173.969,0.229
192850000,115,921.227,-453.226,100.068,0.227
192900000,135,1082.81,-457.206,111.57,0.235
192950000,107,858.269,-541.046,94.2688,0.235
193000000,140,1121.29,-493.556,113.717,0.234
193050000,151,1227.93,-516.632,155.709,0.218
193100000,164,1327.03,-508.468,153.461,0.24
193150000,134,1078.14,-482.91,120.565,0.217
193200000,194,1557.73,-472.446,164.054,0.253
193250000,165,1322.5,-514.186,147.614,0.24
193300000,158,1269.83,-529.328,144.641,0.239
193350000,135,1092.83,-508.739,109.342,0.225
193400000,110,867.267,-520.255,101.75,0.237
193450000,132,1053.96,-518.604,119.343,0.245
193500000,148,1148.84,-526.375,143.892,0.258
193550000,159,1301.83,-447.703,164.957,0.24
193600000,154,1239.51,-463.267,136.899,0.23
193650000,151,1209.93,-495.006,117.548,0.247
193700000,104,828.435,-479.784,85.9608,0.233
193750000,140,1142.25,-482.78,121.884,0.21
193800000,170,1371.73,-526.026,136.163,0.26
193850000,155,1243.42,-497.519,124.784,0.244
193900000,149,1165.4,-445.15,147.769,0.214
193950000,175,1398.67,-472.281,159.182,0.245
194000000,181,1430.27,-412.252,157.869,0.234
194050000,171,1371.59,-400.653,156.419,0.245
194100000,159,1295.32,-371.522,136.195,0.213
194150000,152,1239.83,-404.833,115.483,0.244
194200000,133,1053.93,-390.355,119.765,0.231
194250000,141,1125.38,-462.61,124.725,0.243
194300000,153,1221.24,-453.223,111.667,0.242
194350000,126,991.055,-421.24,113.486,0.232
194400000,154,1223.24,-377.47,144.354,0.25
194450000,159,1268.94,-441.834,150.793,0.241
194500000,132,1070.45,-401.89,125.451,0.221
194550000,132,1034.25,-464.353,123.568,0.229
194600000,164,1333.65,-454.977,166.841,0.242
194650000,142,1135.95,-493.161,143.42,0.226
194700000,150,1194.14,-530.891,149.458,0.247
194750000,108,849.833,-481.958,104.129,0.227
194800000,141,1126.58,-489.264,124.618,0.226
194850000,142,1132.9,-498.636,114.776,0.253
194900000,162,1299.21,-580.243,166.419,0.251
194950000,126,1021.32,-508.039,113.609,0.215
195000000,132,1059.73,-521.063,117.49,0.238
195050000,117,932.824,-494.963,99.8277,0.251
195100000,158,1264.64,-538.075,163.576,0.23
195150000,134,1069.95,-509.535,127.215,0.224
195200000,174,1391.44,-514.717,155.174,0.248
195250000,160,1296.88,-477.347,153.057,0.251
195300000,136,1091.58,-454.577,135.945,0.235
195350000,150,1172.96,-466.74,133.316,0.226
195400000,114,877.003,-445.839,106.843,0.2
195450000,125,990.958,-454.835,110.75,0.245
195500000,133,1051.42,-459.159,120.155,0.229
195550000,157,1252.65,-469.172,163.309,0.238
195600000,119,925.79,-461.157,123.842,0.245
195650000,142,1110.82,-443.275,128.599,0.215
195700000,135,1077.25,-490.091,109.611,0.246
195750000,171,1390.77,-487.454,158.051,0.227
195800000,167,1353.77,-516.843,153.91,0.216
195850000,132,1060.71,-429.598,125.287,0.23
195900000,120,962.397,-380.181,123.829,0.232
195950000,158,1256.95,-344.035,148.172,0.227
196000000,144,1160.89,-332.032,138.797,0.199
196050000,136,1088.25,-529.123,120.493,0.252
196100000,137,1076.56,-466.75,136.446,0.254
196150000,126,998.187,-485.783,137.219,0.246
196200000,152,1211.15,-390.493,124.814,0.219
196250000,143,1119.37,-434.276,128.566,0.218
196300000,116,907.085,-399.834,100.941,0.225
196350000,109,862.933,-541.576,112.998,0.233
196400000,139,1084.78,-377.703,128.463,0.216
196450000,130,1042.25,-402.098,118.814,0.21
196500000,115,900.302,-483.217,94.7147,0.233
196550000,140,1127.96,-444.489,130.485,0.214
196600000,136,1094.79,-433.169,112.538,0.225
196650000,133,1071.22,-434.459,123.431,0.233
196700000,147,1196.67,-527.1,150.82,0.224
196750000,183,1442.4,-452.955,164.172,0.235
196800000,141,1125.96,-431.2,119.082,0.239
196850000,166,1321.75,-337.059,140.492,0.241
196900000,168,1332.19,-344.21,160.985,0.216
196950000,184,1478.95,-408.482,177.5,0.226
197000000,166,1347.85,-391.912,152.23,0.22
197050000,170,1348.33,-415.96,164.902,0.225
197100000,143,1107.68,-379.754,150.647,0.213
197150000,174,1373.5,-363.688,146.701,0.221
197200000,197,1561.97,-353.39,176.889,0.195
197250000,176,1406.61,-387.661,157.761,0.247
197300000,157,1248.24,-388.069,162.86,0.242
197350000,166,1337.49,-468.007,130.424,0.237
197400000,147,1180.21,-386.523,154.273,0.215
197450000,173,1408.46,-434.558,148.051,0.243
197500000,175,1405.36,-404.826,137.717,0.218
197550000,150,1210.09,-339.811,132.354,0.22
197600000,199,1588.3,-444.285,179.26,0.253
197650000,208,1665.23,-430.647,194.053,0.238
197700000,173,1384.19,-483.28,158.288,0.237
197750000,190,1527.75,-478.517,163.211,0.249
197800000,160,1308.92,-475.462,138.205,0.232
197850000,122,980.74,-431.97,106.138,0.235
197900000,132,1060.82,-441.991,111.874,0.227
197950000,153,1248.8,-435.49,154.818,0.243
198000000,137,1084.58,-360.462,120.669,0.214
198050000,146,1180.56,-436.09,137.63,0.236
198100000,149,1186.01,-484.43,119.739,0.239
198150000,144,1153.53,-448.519,129.02,0.232
198200000,93,740.216,-496.119,88.4394,0.236
198250000,116,938.17,-434.52,107.265,0.241
198300000,144,1166.86,-421.371,104.727,0.232
198350000,141,1134.39,-452.838,114.303,0.243
198400000,164,1307.67,-486.854,129.497,0.22
198450000,182,1442.76,-446.496,154.68,0.244
198500000,131,1030.01,-426.648,109.215,0.224
198550000,130,1000.96,-424.394,113.84,0.228
198600000,149,1185.21,-416.608,140.849,0.23
198650000,141,1121.35,-418.292,132.081,0.229
198700000,172,1367,-440.353,172.394,0.24
198750000,196,1580.56,-378.461,176.518,0.215
198800000,170,1387.73,-444.052,170.738,0.249
198850000,160,1279.1,-483.098,142.366,0.238
198900000,153,1227.57,-477.85,124.441,0.22
198950000,151,1191.45,-431.607,134.369,0.27
199000000,130,1042.58,-471.421,121.825,0.211
199050000,149,1184.65,-526.716,144.524,0.206
199100000,111,876.655,-488.736,84.6804,0.217
199150000,157,1269.39,-461.925,176.701,0.232
199200000,169,1369.07,-455.369,148.004,0.238
199250000,140,1116.66,-387.529,121.505,0.231
199300000,137,1102.75,-427.288,117.7,0.238
199350000,147,1159.6,-401.787,122.961,0.194
199400000,123,980.739,-443.689,112.703,0.21
199450000,148,1200.34,-433.905,115.097,0.218
199500000,132,1065.8,-459.961,129.65,0.261
199550000,120,950.899,-445.468,115.343,0.237
199600000,90,704.624,-452.697,84.2588,0.24
199650000,116,914.567,-376.673,96.1486,0.248
199700000,147,1161.82,-439.875,127.359,0.245
199750000,146,1166.73,-460.868,134.002,0.198
199800000,113,898.792,-450.346,96.7601,0.232
199850000,102,801.14,-501.089,90.8008,0.229
199900000,108,838.257,-508.941,98.9304,0.22
199950000,117,900.106,-449.713,106.382,0.256
200000000,109,873.806,-530.856,89.1487,0.225
